symbol,mode,fold,split,task,horizon_days,model,n_rows,mae,rmse,r2,extra
AAPL,walk,14,val,return,20,ELASTICNET,106,0.044698956534148696,0.05910727381371227,-0.09780380900329133,alpha=1e-3 l1=0.2
AAPL,walk,14,test,return,20,ELASTICNET,106,0.06606294017879935,0.07610016111121572,-0.18214897492504778,alpha=1e-3 l1=0.2
AAPL,walk,14,val,return,20,HGB,106,0.06258093269646436,0.08336450790426513,-1.1837617618922271,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,14,test,return,20,HGB,106,0.09654540439586037,0.11018199335761478,-1.4781198579111843,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,15,val,return,20,BASELINE_ZERO,106,0.0458654167052011,0.05601408127873561,-0.001864796292135651,
AAPL,walk,15,test,return,20,BASELINE_ZERO,106,0.06687977003122246,0.08062175888879099,-0.7279631681255019,
AAPL,walk,15,val,return,20,BASELINE_MEAN_TRAIN,106,0.04792977691563165,0.059036873251533506,-0.11291341694939772,mean=0.016388
AAPL,walk,15,test,return,20,BASELINE_MEAN_TRAIN,106,0.058368357276315064,0.07108661764088277,-0.34340093114181425,mean=0.016388
AAPL,walk,15,val,return,20,RIDGE,106,0.04738283791103876,0.058611127549883166,-0.09691969632129727,alpha=5.0
AAPL,walk,15,test,return,20,RIDGE,106,0.07315041751045513,0.08465083582086773,-0.9049888798313803,alpha=5.0
AAPL,walk,15,val,return,20,ELASTICNET,106,0.04675096941207929,0.05720675791859051,-0.04498330825459651,alpha=1e-3 l1=0.2
AAPL,walk,15,test,return,20,ELASTICNET,106,0.07238078609172295,0.08401032028419342,-0.8762695246113568,alpha=1e-3 l1=0.2
AAPL,walk,15,val,return,20,HGB,106,0.048920781371140365,0.057396270358705245,-0.05191834073118917,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,15,test,return,20,HGB,106,0.11592283953571737,0.1327280897011699,-3.683339392065709,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,16,val,return,20,BASELINE_ZERO,106,0.05940842915388551,0.07170744111112735,-0.04961374044289735,
AAPL,walk,16,test,return,20,BASELINE_ZERO,106,0.038854756133080585,0.05047854630901133,-0.1512046061507557,
AAPL,walk,16,val,return,20,BASELINE_MEAN_TRAIN,106,0.06015282613664986,0.06999987041766718,-0.00021998936632172672,mean=0.0166283
AAPL,walk,16,test,return,20,BASELINE_MEAN_TRAIN,106,0.0363417492293312,0.04707633832418745,-0.0012538297487909578,mean=0.0166283
AAPL,walk,16,val,return,20,RIDGE,106,0.06634997650635154,0.07683890765278445,-0.20521193035797447,alpha=5.0
AAPL,walk,16,test,return,20,RIDGE,106,0.03852677556518438,0.04792919986731383,-0.037861011368133024,alpha=5.0
AAPL,walk,16,val,return,20,ELASTICNET,106,0.06470191779220338,0.07525209284559532,-0.15594780022618604,alpha=1e-3 l1=0.2
AAPL,walk,16,test,return,20,ELASTICNET,106,0.039280318738351305,0.0488225161491295,-0.0769093684151716,alpha=1e-3 l1=0.2
AAPL,walk,16,val,return,20,HGB,106,0.07338673170631949,0.08700849784019755,-0.5453412563351812,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,16,test,return,20,HGB,106,0.08015841503345385,0.08790448056170244,-2.491088540938167,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,17,val,return,20,BASELINE_ZERO,106,0.06687977003122246,0.08062175888879099,-0.7279631681255019,
AAPL,walk,17,test,return,20,BASELINE_ZERO,106,0.05840907943989503,0.0715534506687429,-0.008962438237283044,
AAPL,walk,17,val,return,20,BASELINE_MEAN_TRAIN,106,0.05887473151181542,0.07171523188992206,-0.36726519252474277,mean=0.0151602
AAPL,walk,17,test,return,20,BASELINE_MEAN_TRAIN,106,0.06145352214713219,0.07452652350229867,-0.09454988398733222,mean=0.0151602
AAPL,walk,17,val,return,20,RIDGE,106,0.07736795153581716,0.08999307187108194,-1.1530201616183402,alpha=5.0
AAPL,walk,17,test,return,20,RIDGE,106,0.056830855211613164,0.06947524709465572,0.04879519873757332,alpha=5.0
AAPL,walk,17,val,return,20,ELASTICNET,106,0.07603701854920074,0.08850610925389338,-1.0824589187055458,alpha=1e-3 l1=0.2
AAPL,walk,17,test,return,20,ELASTICNET,106,0.057011356447293215,0.07036986217322602,0.02414063454610116,alpha=1e-3 l1=0.2
AAPL,walk,17,val,return,20,HGB,106,0.10117922324646818,0.11966007643121203,-2.8065233266341965,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,17,test,return,20,HGB,106,0.07331571476841303,0.08622341696511698,-0.4650899620639748,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,18,val,return,20,BASELINE_ZERO,106,0.038854756133080585,0.05047854630901133,-0.1512046061507557,
AAPL,walk,18,test,return,20,BASELINE_ZERO,106,0.06286956284351561,0.07846257616258061,-0.1829892549481975,
AAPL,walk,18,val,return,20,BASELINE_MEAN_TRAIN,106,0.03630867650987283,0.04709422545432715,-0.002014847306734957,mean=0.0161824
AAPL,walk,18,test,return,20,BASELINE_MEAN_TRAIN,106,0.06835607007876043,0.0861219928122832,-0.4252262567181815,mean=0.0161824
AAPL,walk,18,val,return,20,RIDGE,106,0.04193716367939622,0.052118743190429605,-0.22723210595453724,alpha=5.0
AAPL,walk,18,test,return,20,RIDGE,106,0.0679120246914148,0.0846596091459894,-0.3772354462683367,alpha=5.0
AAPL,walk,18,val,return,20,ELASTICNET,106,0.042007005062703655,0.052241225392741425,-0.23300702321004563,alpha=1e-3 l1=0.2
AAPL,walk,18,test,return,20,ELASTICNET,106,0.06729536337309096,0.08398430592106766,-0.3553515235202416,alpha=1e-3 l1=0.2
AAPL,walk,18,val,return,20,HGB,106,0.06669479905378899,0.07978269033607537,-1.8757835393368638,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,18,test,return,20,HGB,106,0.063040329656497,0.07946955880034687,-0.21354888992160803,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,19,val,return,20,BASELINE_ZERO,106,0.05840907943989503,0.0715534506687429,-0.008962438237283044,
AAPL,walk,19,test,return,20,BASELINE_ZERO,106,0.056460463361810424,0.06568430123894584,-0.4456227912426167,
AAPL,walk,19,val,return,20,BASELINE_MEAN_TRAIN,106,0.06192177531409205,0.07493433290674499,-0.10656141969892485,mean=0.0165099
AAPL,walk,19,test,return,20,BASELINE_MEAN_TRAIN,106,0.049362804519329256,0.05816202121773368,-0.13347200766277778,mean=0.0165099
AAPL,walk,19,val,return,20,RIDGE,106,0.061279152307818274,0.07472270802812593,-0.1003200815960732,alpha=5.0
AAPL,walk,19,test,return,20,RIDGE,106,0.055470375583971575,0.06688366157677342,-0.49889737725474603,alpha=5.0
AAPL,walk,19,val,return,20,ELASTICNET,106,0.060659380463981886,0.07436956756924151,-0.0899444043428046,alpha=1e-3 l1=0.2
AAPL,walk,19,test,return,20,ELASTICNET,106,0.05516067061608429,0.06597232629883552,-0.4583286733098053,alpha=1e-3 l1=0.2
AAPL,walk,19,val,return,20,HGB,106,0.06282312761242612,0.07593057373904219,-0.13618014745635998,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,19,test,return,20,HGB,106,0.041788080258169616,0.05213805674870113,0.08916124903689226,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,20,val,return,20,BASELINE_ZERO,106,0.06286956284351561,0.07846257616258061,-0.1829892549481975,
AAPL,walk,20,test,return,20,BASELINE_ZERO,106,0.05523022709526763,0.06548179909493317,-1.4273912644439495,
AAPL,walk,20,val,return,20,BASELINE_MEAN_TRAIN,106,0.06870029645897634,0.08652276210796599,-0.4385217208747414,mean=0.0169122
AAPL,walk,20,test,return,20,BASELINE_MEAN_TRAIN,106,0.04297906111968673,0.05362316162081373,-0.6278088729656028,mean=0.0169122
AAPL,walk,20,val,return,20,RIDGE,106,0.06899002761750749,0.08603096338062972,-0.42221497082603077,alpha=5.0
AAPL,walk,20,test,return,20,RIDGE,106,0.05944986115718094,0.0689833898263691,-1.6939382829641914,alpha=5.0
AAPL,walk,20,val,return,20,ELASTICNET,106,0.06822227132461285,0.08524271669734271,-0.39627267216377193,alpha=1e-3 l1=0.2
AAPL,walk,20,test,return,20,ELASTICNET,106,0.05922626843495696,0.0687295106006235,-1.674145795932708,alpha=1e-3 l1=0.2
AAPL,walk,20,val,return,20,HGB,106,0.0728384871331515,0.09521445198148558,-0.7420532164516589,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,20,test,return,20,HGB,106,0.042911827024523286,0.05159981134534362,-0.5072830183400581,lr=0.03 depth=3 l2=1.0 leaf=30
^GSPC,walk,0,val,return,20,BASELINE_ZERO,106,0.09607484252141088,0.13064633201262169,-0.005544727215571976,
^GSPC,walk,0,test,return,20,BASELINE_ZERO,106,0.04022743576302929,0.04618515826385688,-0.5798617714371728,
^GSPC,walk,0,val,return,20,BASELINE_MEAN_TRAIN,106,0.093896312687206,0.13135640683382677,-0.016504887240901933,mean=0.00703652
^GSPC,walk,0,test,return,20,BASELINE_MEAN_TRAIN,106,0.03623103834870952,0.04229433777344673,-0.32488650589993817,mean=0.00703652
^GSPC,walk,0,val,return,20,RIDGE,106,0.08947654314889922,0.12566931680213203,0.0696090894066177,alpha=5.0
^GSPC,walk,0,test,return,20,RIDGE,106,0.04067951070424283,0.0466422884755105,-0.6112907703479395,alpha=5.0
