symbol,fold,hyperparam_kind,n_estimators,max_depth,min_samples_leaf,rmse,mae,r2,train_seconds,predict_seconds,n_train,n_test
^GSPC,7,max_depth,500,6,10,0.004939801246065794,0.003864869719944231,-0.14722370756506065,0.1745,0.0265,1641,126
^GSPC,7,max_depth,500,9,10,0.00502629549302266,0.003978813487833635,-0.187750430088359,0.1878,0.0386,1641,126
^GSPC,7,max_depth,500,12,10,0.0049668851983009086,0.00391912160158545,-0.15983819530764953,0.2074,0.0386,1641,126
^GSPC,7,max_depth,500,15,10,0.004969992913164977,0.003915263284481255,-0.16129004043106865,0.2228,0.041,1641,126
^GSPC,7,max_depth,500,None,10,0.004910055546710604,0.0038513186859473994,-0.13344897223638386,0.2339,0.0394,1641,126
^GSPC,7,min_samples_leaf,500,12,5,0.005177369956485264,0.004032328779714487,-0.26022346257392637,0.237,0.038,1641,126
^GSPC,7,min_samples_leaf,500,12,10,0.0049668851983009086,0.00391912160158545,-0.1598381953076493,0.2156,0.0388,1641,126
^GSPC,7,min_samples_leaf,500,12,20,0.004658821434830434,0.0036594583224434595,-0.02042547531061878,0.2076,0.0389,1641,126
^GSPC,7,min_samples_leaf,500,12,50,0.004448915159543366,0.0034481144314839423,0.06945493506367728,0.1723,0.0252,1641,126
^GSPC,8,n_estimators,100,12,10,0.0052250238438931685,0.004147658990897069,-0.18754762176386386,0.0525,0.0139,1704,126
^GSPC,8,n_estimators,250,12,10,0.00527834220146499,0.004228200534976179,-0.21190775979859366,0.102,0.0138,1704,126
^GSPC,8,n_estimators,500,12,10,0.005340368684532437,0.00426120002550224,-0.24055768118338094,0.2106,0.0403,1704,126
^GSPC,8,n_estimators,1000,12,10,0.005406937700755848,0.004310727820413525,-0.2716781585246604,0.4515,0.0641,1704,126
^GSPC,8,max_depth,500,6,10,0.005385732043359118,0.004287481281004732,-0.2617228411609511,0.1804,0.0271,1704,126
^GSPC,8,max_depth,500,9,10,0.0054548151831905235,0.004365534347022924,-0.29429884104512105,0.1975,0.0404,1704,126
^GSPC,8,max_depth,500,12,10,0.005340368684532437,0.00426120002550224,-0.24055768118338094,0.2037,0.0373,1704,126
^GSPC,8,max_depth,500,15,10,0.005353155296366616,0.0042570224182993995,-0.24650540522295206,0.221,0.0382,1704,126
^GSPC,8,max_depth,500,None,10,0.005403543299599405,0.004311868494126724,-0.27008197558188285,0.2174,0.0382,1704,126
^GSPC,8,min_samples_leaf,500,12,5,0.0055479697851341945,0.0043107273867679635,-0.33888308647916987,0.235,0.0394,1704,126
^GSPC,8,min_samples_leaf,500,12,10,0.005340368684532437,0.00426120002550224,-0.24055768118338072,0.2236,0.0394,1704,126
^GSPC,8,min_samples_leaf,500,12,20,0.0052521696792667315,0.004228141332737513,-0.19991913026030805,0.1956,0.0392,1704,126
^GSPC,8,min_samples_leaf,500,12,50,0.005078729053274931,0.004068655021783817,-0.12197858894454572,0.1799,0.0263,1704,126
^GSPC,9,n_estimators,100,12,10,0.005014218784756776,0.0037629889974851653,-0.055500878360553285,0.0476,0.0121,1767,126
^GSPC,9,n_estimators,250,12,10,0.004996673938311695,0.0037897029274042925,-0.048127365891472484,0.1169,0.0261,1767,126
^GSPC,9,n_estimators,500,12,10,0.0049900272404507905,0.0037684341907377335,-0.04534073124398441,0.2078,0.0398,1767,126
^GSPC,9,n_estimators,1000,12,10,0.005012528487891631,0.0037868819422913905,-0.05478937804911821,0.4207,0.0646,1767,126
^GSPC,9,max_depth,500,6,10,0.0050088090803990975,0.003768377595085773,-0.053224604511130424,0.1741,0.0272,1767,126
^GSPC,9,max_depth,500,9,10,0.005015242270987949,0.003779363688807048,-0.05593181323399832,0.2019,0.0395,1767,126
^GSPC,9,max_depth,500,12,10,0.0049900272404507905,0.0037684341907377335,-0.04534073124398441,0.2217,0.0388,1767,126
^GSPC,9,max_depth,500,15,10,0.004997482150163494,0.0037773580720665656,-0.04846646245038011,0.2194,0.0378,1767,126
^GSPC,9,max_depth,500,None,10,0.004970754779181696,0.0037617764527425684,-0.037281703373763575,0.2329,0.0405,1767,126
^GSPC,9,min_samples_leaf,500,12,5,0.004933961508915969,0.0037052123573434246,-0.021982723595118436,0.26,0.04,1767,126
^GSPC,9,min_samples_leaf,500,12,10,0.0049900272404507905,0.0037684341907377335,-0.04534073124398441,0.2198,0.037,1767,126
^GSPC,9,min_samples_leaf,500,12,20,0.005044642869227071,0.0038549125552388916,-0.06834837146324557,0.1885,0.0407,1767,126
^GSPC,9,min_samples_leaf,500,12,50,0.005161592664756727,0.003948598333496519,-0.1184575280905713,0.181,0.0255,1767,126
^GSPC,10,n_estimators,100,12,10,0.003805585076036459,0.0028498583409990903,0.0005824386960227024,0.0475,0.0139,1830,126
^GSPC,10,n_estimators,250,12,10,0.0038364888585388636,0.002933992107851085,-0.015715286079762913,0.112,0.0266,1830,126
^GSPC,10,n_estimators,500,12,10,0.0037893026054182295,0.0028825951368197304,0.009116303622200062,0.2242,0.0382,1830,126
^GSPC,10,n_estimators,1000,12,10,0.0037812994079209905,0.002868881930412861,0.013297475839540218,0.4443,0.0633,1830,126
^GSPC,10,max_depth,500,6,10,0.003633307779288014,0.0027212516916625606,0.08902075336099635,0.1838,0.0264,1830,126
^GSPC,10,max_depth,500,9,10,0.0037499442767389953,0.002824726750528656,0.029593416253175464,0.2282,0.0391,1830,126
^GSPC,10,max_depth,500,12,10,0.00378930260541823,0.002882595136819731,0.00911630362219984,0.222,0.0382,1830,126
^GSPC,10,max_depth,500,15,10,0.0038044778323163978,0.0029151335944607847,0.0011639197627348885,0.2257,0.0376,1830,126
^GSPC,10,max_depth,500,None,10,0.0037584833997934153,0.0028482968484822356,0.025168894040495937,0.2317,0.0399,1830,126
^GSPC,10,min_samples_leaf,500,12,5,0.003932318601628895,0.00307275695763561,-0.0670911085865673,0.2669,0.0373,1830,126
^GSPC,10,min_samples_leaf,500,12,10,0.0037893026054182295,0.00288259513681973,0.009116303622200173,0.254,0.0363,1830,126
^GSPC,10,min_samples_leaf,500,12,20,0.003724811662901986,0.0027624970059023936,0.04255740905211636,0.2032,0.0378,1830,126
^GSPC,10,min_samples_leaf,500,12,50,0.0038218946194205827,0.002823477218078773,-0.008002297782292445,0.1849,0.0267,1830,126
^GSPC,11,n_estimators,100,12,10,0.0027650643091675802,0.0021580609318511902,-0.14282043752135776,0.0534,0.014,1893,126
^GSPC,11,n_estimators,250,12,10,0.0027982626139434314,0.0021880145168837895,-0.17042736120548185,0.1291,0.0261,1893,126
^GSPC,11,n_estimators,500,12,10,0.0027787288886065324,0.0021735000232267934,-0.15414368023495695,0.2207,0.0404,1893,126
^GSPC,11,n_estimators,1000,12,10,0.0027587834502995614,0.0021574886751921348,-0.13763448828830138,0.4589,0.064,1893,126
^GSPC,11,max_depth,500,6,10,0.0024006051810944746,0.0018535086404901835,0.13859179596091964,0.199,0.0269,1893,126
^GSPC,11,max_depth,500,9,10,0.0027044338790713843,0.0020918285406113335,-0.09325195116299922,0.2052,0.0379,1893,126
^GSPC,11,max_depth,500,12,10,0.0027787288886065324,0.0021735000232267934,-0.15414368023495695,0.2355,0.0393,1893,126
^GSPC,11,max_depth,500,15,10,0.002815286107363517,0.002199999102638977,-0.18471148840963725,0.2336,0.0396,1893,126
^GSPC,11,max_depth,500,None,10,0.0028061589095557562,0.0021894503652434834,-0.1770422373409557,0.2609,0.0389,1893,126
^GSPC,11,min_samples_leaf,500,12,5,0.0031137131452852298,0.0024897612966649036,-0.4491879886852608,0.262,0.0401,1893,126
^GSPC,11,min_samples_leaf,500,12,10,0.0027787288886065324,0.0021735000232267934,-0.15414368023495695,0.2235,0.0397,1893,126
^GSPC,11,min_samples_leaf,500,12,20,0.002548185359728089,0.001965544565025397,0.0294239780017721,0.2014,0.0385,1893,126
^GSPC,11,min_samples_leaf,500,12,50,0.0023831838074421133,0.0018398899339442962,0.15104903895196387,0.1838,0.0363,1893,126
^GSPC,12,n_estimators,100,12,10,0.002258964377339658,0.0017163911264863533,-0.7188978778394441,0.0506,0.0138,1956,126
^GSPC,12,n_estimators,250,12,10,0.00221759064327538,0.0017144950590099158,-0.6565100369367838,0.1187,0.0269,1956,126
^GSPC,12,n_estimators,500,12,10,0.002160011575392716,0.0016813510353493094,-0.5716052382694299,0.226,0.0384,1956,126
^GSPC,12,n_estimators,1000,12,10,0.0021493572586315395,0.0016796446547414632,-0.5561395026559599,0.4546,0.0642,1956,126
^GSPC,12,max_depth,500,6,10,0.001811886977506685,0.0014228478265897666,-0.10584311376844058,0.181,0.0268,1956,126
^GSPC,12,max_depth,500,9,10,0.002071772443040958,0.001598968642427814,-0.44582395136632824,0.2044,0.0391,1956,126
^GSPC,12,max_depth,500,12,10,0.002160011575392716,0.0016813510353493094,-0.5716052382694301,0.2699,0.0375,1956,126
^GSPC,12,max_depth,500,15,10,0.0021474429416244232,0.0016813160914276276,-0.5533687974038541,0.2453,0.0384,1956,126
^GSPC,12,max_depth,500,None,10,0.0021397288236786865,0.0016705718746484544,-0.5422287133096821,0.2486,0.0388,1956,126
^GSPC,12,min_samples_leaf,500,12,5,0.0025417629790434187,0.00204308546328432,-1.1762130505492472,0.2784,0.036,1956,126
^GSPC,12,min_samples_leaf,500,12,10,0.0021600115753927156,0.0016813510353493092,-0.5716052382694294,0.231,0.0387,1956,126
^GSPC,12,min_samples_leaf,500,12,20,0.0019278571512933314,0.0014930246909725983,-0.2519327836281451,0.2129,0.0384,1956,126
^GSPC,12,min_samples_leaf,500,12,50,0.0018119047563160857,0.0014232938229286616,-0.1058648156412938,0.1868,0.0266,1956,126
^GSPC,13,n_estimators,100,12,10,0.002484256153773443,0.0020722168841435986,-0.25330011400723884,0.0611,0.0133,2019,126
^GSPC,13,n_estimators,250,12,10,0.00247650633973471,0.0020614474799395635,-0.24549279280888836,0.1264,0.0259,2019,126
^GSPC,13,n_estimators,500,12,10,0.0024563467696163766,0.0020500015278107466,-0.22529788937614192,0.2345,0.0387,2019,126
^GSPC,13,n_estimators,1000,12,10,0.0024582341111194553,0.0020510178293771976,-0.22718153546261144,0.4665,0.0653,2019,126
^GSPC,13,max_depth,500,6,10,0.0022989103151717606,0.001871976041951296,-0.07326357058777089,0.1941,0.0283,2019,126
^GSPC,13,max_depth,500,9,10,0.002427937278693053,0.0019993529569843566,-0.19711881685107135,0.212,0.0401,2019,126
^GSPC,13,max_depth,500,12,10,0.0024563467696163766,0.0020500015278107466,-0.22529788937614192,0.2309,0.0403,2019,126
^GSPC,13,max_depth,500,15,10,0.0024511843778767476,0.0020467292660531896,-0.22015299631163154,0.2429,0.0402,2019,126
^GSPC,13,max_depth,500,None,10,0.002437922300254642,0.0020401520833440933,-0.20698549380937292,0.2777,0.0518,2019,126
^GSPC,13,min_samples_leaf,500,12,5,0.0028008505668290795,0.002404057627024133,-0.5930969561604411,0.2845,0.0394,2019,126
^GSPC,13,min_samples_leaf,500,12,10,0.0024563467696163766,0.002050001527810746,-0.22529788937614192,0.2431,0.039,2019,126
^GSPC,13,min_samples_leaf,500,12,20,0.002371220404009061,0.0018907743381453017,-0.1418424307550863,0.2058,0.0385,2019,126
^GSPC,13,min_samples_leaf,500,12,50,0.002299043875980288,0.0018520269414593923,-0.0733882819462972,0.1959,0.0258,2019,126
^GSPC,14,n_estimators,100,12,10,0.0023473416706645575,0.0020531238954315722,-0.055630643126731716,0.0508,0.0123,2082,126
^GSPC,14,n_estimators,250,12,10,0.002360999458582806,0.0020496950400611187,-0.06795055657874682,0.1281,0.0244,2082,126
^GSPC,14,n_estimators,500,12,10,0.0023516624616903153,0.0020444871073385072,-0.05952045377300541,0.2395,0.0397,2082,126
^GSPC,14,n_estimators,1000,12,10,0.002343136054394103,0.002035987557680548,-0.051851389021678074,0.505,0.0642,2082,126
^GSPC,14,max_depth,500,6,10,0.0023131334207929515,0.0019293312562647742,-0.02508702942146912,0.1861,0.0378,2082,126
^GSPC,14,max_depth,500,9,10,0.0023369955517694775,0.002005302371065729,-0.04634557726947586,0.209,0.0393,2082,126
^GSPC,14,max_depth,500,12,10,0.0023516624616903153,0.0020444871073385072,-0.05952045377300541,0.2465,0.0391,2082,126
^GSPC,14,max_depth,500,15,10,0.002330226029030554,0.002019910634729129,-0.04029250522825101,0.2545,0.0355,2082,126
^GSPC,14,max_depth,500,None,10,0.0023253357396348937,0.002016118604736922,-0.035930702448232266,0.2646,0.0377,2082,126
^GSPC,14,min_samples_leaf,500,12,5,0.002546094837120419,0.0022400670920161006,-0.24196261740974268,0.2881,0.0394,2082,126
^GSPC,14,min_samples_leaf,500,12,10,0.002351662461690315,0.002044487107338507,-0.05952045377300519,0.2392,0.0396,2082,126
^GSPC,14,min_samples_leaf,500,12,20,0.0023622102143385877,0.0019304321140568067,-0.06904615939255465,0.2117,0.0391,2082,126
^GSPC,14,min_samples_leaf,500,12,50,0.002345572136906058,0.0019185408529750355,-0.05403967748196292,0.1943,0.0258,2082,126
^GSPC,15,n_estimators,100,12,10,0.003012289744151826,0.0022867298364674603,0.1328529946632223,0.0624,0.0142,2145,126
^GSPC,15,n_estimators,250,12,10,0.0029827582335925727,0.0022861217105960233,0.14977210674169616,0.1289,0.0268,2145,126
^GSPC,15,n_estimators,500,12,10,0.0029925644486686453,0.0022866173521797917,0.14417244208176228,0.268,0.0381,2145,126
^GSPC,15,n_estimators,1000,12,10,0.0030014507983999405,0.002291838022689419,0.13908217597322858,0.4886,0.0642,2145,126
^GSPC,15,max_depth,500,6,10,0.0029395666504765604,0.002225862329301515,0.1742171377771392,0.1898,0.0364,2145,126
^GSPC,15,max_depth,500,9,10,0.003001552617905905,0.002278906471959938,0.13902376441146036,0.2138,0.0359,2145,126
^GSPC,15,max_depth,500,12,10,0.0029925644486686453,0.0022866173521797917,0.1441724420817624,0.2441,0.0392,2145,126
^GSPC,15,max_depth,500,15,10,0.0030023752766995993,0.002299011944885596,0.13855175087395766,0.2669,0.0399,2145,126
^GSPC,15,max_depth,500,None,10,0.0029817801136552704,0.002292680462549375,0.15032963667431953,0.2734,0.0381,2145,126
^GSPC,15,min_samples_leaf,500,12,5,0.003044728365032795,0.0023447701349381253,0.1140762415314358,0.2871,0.0353,2145,126
^GSPC,15,min_samples_leaf,500,12,10,0.0029925644486686444,0.0022866173521797913,0.1441724420817626,0.2501,0.0395,2145,126
^GSPC,15,min_samples_leaf,500,12,20,0.002945333991057411,0.002243341400991306,0.17097363722823322,0.2266,0.0382,2145,126
^GSPC,15,min_samples_leaf,500,12,50,0.0029291719971918204,0.0022306715342470048,0.18004694266132015,0.1839,0.0383,2145,126
^GSPC,16,n_estimators,100,12,10,0.0033295933076211864,0.002559111114783212,0.07705058791934316,0.0619,0.0139,2208,126
^GSPC,16,n_estimators,250,12,10,0.003324141103126015,0.0025502547291678212,0.08007076992541562,0.1308,0.027,2208,126
^GSPC,16,n_estimators,500,12,10,0.003340353740294415,0.002564464857611119,0.07107545407235771,0.2571,0.0396,2208,126
^GSPC,16,n_estimators,1000,12,10,0.003341167464557644,0.0025653168673320753,0.07062281907061063,0.508,0.0637,2208,126
^GSPC,16,max_depth,500,6,10,0.0032493616038983503,0.0024514922022743453,0.12099447217805837,0.1871,0.0393,2208,126
^GSPC,16,max_depth,500,9,10,0.0033179648748311156,0.002530118705669949,0.08348603690317724,0.2252,0.0358,2208,126
^GSPC,16,max_depth,500,12,10,0.003340353740294415,0.002564464857611119,0.0710754540723576,0.2606,0.0393,2208,126
^GSPC,16,max_depth,500,15,10,0.0033370194374539733,0.0025596698697963193,0.07292901219235337,0.2714,0.038,2208,126
^GSPC,16,max_depth,500,None,10,0.003338864111793398,0.0025599062988138415,0.07190377588778518,0.2778,0.039,2208,126
^GSPC,16,min_samples_leaf,500,12,5,0.003452816109932032,0.0027031543645346778,0.00747280257539662,0.3127,0.0404,2208,126
^GSPC,16,min_samples_leaf,500,12,10,0.0033403537402944146,0.002564464857611119,0.07107545407235782,0.2767,0.0544,2208,126
^GSPC,16,min_samples_leaf,500,12,20,0.003260333752805484,0.002469920773274003,0.11504815767761467,0.223,0.0397,2208,126
^GSPC,16,min_samples_leaf,500,12,50,0.0032118665809007284,0.0024418049722846826,0.14116346543456915,0.1977,0.0391,2208,126
^GSPC,17,n_estimators,100,12,10,0.0030573102524561204,0.0023611071218218663,-0.179666029474151,0.0616,0.0143,2271,126
^GSPC,17,n_estimators,250,12,10,0.003057254480441866,0.0023561159088889834,-0.17962299049865926,0.1511,0.0266,2271,126
^GSPC,17,n_estimators,500,12,10,0.0030548826535643993,0.002348445898094301,-0.17779339061582156,0.2613,0.0374,2271,126
^GSPC,17,n_estimators,1000,12,10,0.0030611808354424766,0.0023574955106810884,-0.1826548563723429,0.5275,0.0623,2271,126
^GSPC,17,max_depth,500,6,10,0.0030017317726140236,0.002239478641883003,-0.13716585854880536,0.2004,0.0367,2271,126
^GSPC,17,max_depth,500,9,10,0.003041952569320853,0.002319898018231572,-0.167844243331851,0.2559,0.039,2271,126
^GSPC,17,max_depth,500,12,10,0.0030548826535643993,0.002348445898094301,-0.17779339061582156,0.2622,0.0398,2271,126
^GSPC,17,max_depth,500,15,10,0.0030545744244174825,0.002365112594353148,-0.17755573046397255,0.274,0.0373,2271,126
^GSPC,17,max_depth,500,None,10,0.0030687167396182538,0.0023698343067870536,-0.18848485742734544,0.2786,0.0395,2271,126
^GSPC,17,min_samples_leaf,500,12,5,0.0031286650372722336,0.002467890561769137,-0.23537322940343652,0.3137,0.0399,2271,126
^GSPC,17,min_samples_leaf,500,12,10,0.0030548826535643993,0.002348445898094301,-0.17779339061582156,0.2649,0.0363,2271,126
^GSPC,17,min_samples_leaf,500,12,20,0.0030149623613334614,0.00227777539569272,-0.14721241320961753,0.2306,0.0401,2271,126
^GSPC,17,min_samples_leaf,500,12,50,0.0029916630669196836,0.0022318289244820985,-0.12954986470604468,0.1965,0.038,2271,126
^GSPC,18,n_estimators,100,12,10,0.008707737574839574,0.005162270735595681,0.06313471718804131,0.0589,0.0142,2334,126
^GSPC,18,n_estimators,250,12,10,0.008823583445528183,0.005264741496354175,0.038041191687006704,0.1413,0.0269,2334,126
^GSPC,18,n_estimators,500,12,10,0.008697584961289766,0.005195035018281084,0.065318082530478,0.269,0.0398,2334,126
^GSPC,18,n_estimators,1000,12,10,0.00859100800544823,0.005151427578599656,0.08808422462666043,0.5334,0.0634,2334,126
^GSPC,18,max_depth,500,6,10,0.008680131151653236,0.005119474539754728,0.06906564960254524,0.1941,0.0394,2334,126
^GSPC,18,max_depth,500,9,10,0.008675041104289594,0.0052022292160078965,0.07015713324950434,0.2285,0.0394,2334,126
^GSPC,18,max_depth,500,12,10,0.008697584961289766,0.005195035018281084,0.065318082530478,0.2716,0.0388,2334,126
^GSPC,18,max_depth,500,15,10,0.008859631125539861,0.005310343414188881,0.030165204204108065,0.2896,0.0392,2334,126
^GSPC,18,max_depth,500,None,10,0.008778789763279494,0.005253936822642156,0.04778333403318813,0.2983,0.0399,2334,126
^GSPC,18,min_samples_leaf,500,12,5,0.010149252975222643,0.00589084826486942,-0.2727251803793034,0.3177,0.0388,2334,126
^GSPC,18,min_samples_leaf,500,12,10,0.008697584961289768,0.005195035018281084,0.06531808253047788,0.3056,0.0394,2334,126
^GSPC,18,min_samples_leaf,500,12,20,0.008408122111510033,0.005089905156973212,0.12649679676319725,0.237,0.0395,2334,126
^GSPC,18,min_samples_leaf,500,12,50,0.007560205943494821,0.004274510755444541,0.29379021072586675,0.2038,0.0398,2334,126
^GSPC,19,n_estimators,100,12,10,0.008859642230099876,0.005532408990106712,0.07101644560270348,0.0569,0.0143,2397,126
^GSPC,19,n_estimators,250,12,10,0.008910031529728073,0.0055863639557643145,0.060419189421068054,0.165,0.0279,2397,126
^GSPC,19,n_estimators,500,12,10,0.008689071581272773,0.005464782614848778,0.10644270102893605,0.2776,0.0402,2397,126
^GSPC,19,n_estimators,1000,12,10,0.008700162919849944,0.005475920098527941,0.10416004704612658,0.5673,0.0624,2397,126
^GSPC,19,max_depth,500,6,10,0.008571611513745539,0.005182197819207248,0.1304378738322528,0.204,0.0381,2397,126
^GSPC,19,max_depth,500,9,10,0.008829352838875,0.005445497312420886,0.0773576151055414,0.243,0.0354,2397,126
^GSPC,19,max_depth,500,12,10,0.008689071581272769,0.005464782614848778,0.10644270102893638,0.2861,0.0381,2397,126
^GSPC,19,max_depth,500,15,10,0.008704928398145805,0.005460754896883854,0.10317839300487375,0.3441,0.0384,2397,126
^GSPC,19,max_depth,500,None,10,0.00860306762908569,0.005401969662695097,0.12404392174473977,0.3236,0.0374,2397,126
^GSPC,19,min_samples_leaf,500,12,5,0.01018637520730132,0.006449292188814865,-0.22804701771945535,0.33,0.0379,2397,126
^GSPC,19,min_samples_leaf,500,12,10,0.00868907158127277,0.005464782614848778,0.10644270102893616,0.2945,0.0388,2397,126
^GSPC,19,min_samples_leaf,500,12,20,0.008399791486340716,0.005222567841721212,0.16494964013490898,0.2427,0.04,2397,126
^GSPC,19,min_samples_leaf,500,12,50,0.007546086895734972,0.004402942866918634,0.3260630617106315,0.2021,0.0396,2397,126
^GSPC,20,n_estimators,100,12,10,0.0029932507529517485,0.002416116562558475,-0.13280536345934668,0.0617,0.0144,2460,126
^GSPC,20,n_estimators,250,12,10,0.0030034513421860255,0.002436167910076575,-0.14053941086207677,0.1375,0.0266,2460,126
^GSPC,20,n_estimators,500,12,10,0.003012956975195541,0.0024504774159031127,-0.14777022905256554,0.2709,0.0401,2460,126
^GSPC,20,n_estimators,1000,12,10,0.00301505177726369,0.002447744346160176,-0.14936679169816736,0.5518,0.0649,2460,126
^GSPC,20,max_depth,500,6,10,0.0029399957252711434,0.002396340874621341,-0.09285487435699369,0.1999,0.0255,2460,126
^GSPC,20,max_depth,500,9,10,0.002998260293131144,0.0024477781095359873,-0.1366002895697105,0.2313,0.0404,2460,126
^GSPC,20,max_depth,500,12,10,0.003012956975195541,0.0024504774159031127,-0.14777022905256576,0.2789,0.0376,2460,126
^GSPC,20,max_depth,500,15,10,0.0030231644870569725,0.0024629081145464845,-0.15556039948671652,0.303,0.0378,2460,126
^GSPC,20,max_depth,500,None,10,0.0030403583505211906,0.0024751966289304705,-0.1687419830477057,0.3069,0.0395,2460,126
^GSPC,20,min_samples_leaf,500,12,5,0.003040744833538412,0.0024848778658245227,-0.16903913725475728,0.3109,0.0383,2460,126
^GSPC,20,min_samples_leaf,500,12,10,0.003012956975195541,0.0024504774159031127,-0.14777022905256576,0.2792,0.0397,2460,126
^GSPC,20,min_samples_leaf,500,12,20,0.0029975146530694568,0.0024498960388720605,-0.13603503555900498,0.2317,0.0399,2460,126
^GSPC,20,min_samples_leaf,500,12,50,0.0029982308115984384,0.0024531207217234293,-0.1365779375718248,0.1834,0.0377,2460,126
^GSPC,21,n_estimators,100,12,10,0.0032420330502760854,0.00267904181727152,-0.1624712673809825,0.0656,0.0124,2523,126
^GSPC,21,n_estimators,250,12,10,0.0032453505932099097,0.002683419376974669,-0.16485157718316934,0.1402,0.0268,2523,126
^GSPC,21,n_estimators,500,12,10,0.003256307809291124,0.002692573126091288,-0.17273058852585121,0.2748,0.0383,2523,126
^GSPC,21,n_estimators,1000,12,10,0.0032502295998607877,0.002688374754445278,-0.16835664730290545,0.5469,0.0652,2523,126
^GSPC,21,max_depth,500,6,10,0.003085744162230335,0.0025025859114710717,-0.053094109796670175,0.1891,0.0265,2523,126
^GSPC,21,max_depth,500,9,10,0.0031832015800102465,0.0026290613443407922,-0.12066455226309292,0.2272,0.0392,2523,126
^GSPC,21,max_depth,500,12,10,0.0032563078092911245,0.002692573126091288,-0.17273058852585144,0.3031,0.0385,2523,126
^GSPC,21,max_depth,500,15,10,0.003267031006256115,0.0027127809583322084,-0.18046703581200774,0.297,0.0392,2523,126
^GSPC,21,max_depth,500,None,10,0.0032655123511429913,0.002711702197088459,-0.17936982820696779,0.3037,0.0397,2523,126
^GSPC,21,min_samples_leaf,500,12,5,0.003331520096286727,0.0027948817130746197,-0.22753031511402133,0.3261,0.036,2523,126
^GSPC,21,min_samples_leaf,500,12,10,0.003256307809291124,0.002692573126091288,-0.17273058852585121,0.3195,0.0383,2523,126
^GSPC,21,min_samples_leaf,500,12,20,0.0031835156119993297,0.0026002856915213588,-0.12088567673088346,0.2473,0.0401,2523,126
^GSPC,21,min_samples_leaf,500,12,50,0.003153942230980809,0.0025740248652850765,-0.100157389707209,0.1918,0.0403,2523,126
^IXIC,0,n_estimators,100,12,10,0.005983973562810665,0.004667721028129407,0.03619139383848158,0.0479,0.0137,1200,126
^IXIC,0,n_estimators,250,12,10,0.006033048514905591,0.004684248282139895,0.02031805777541318,0.0882,0.0122,1200,126
^IXIC,0,n_estimators,500,12,10,0.006030956307489262,0.004657812867265276,0.020997429874490714,0.17,0.0262,1200,126
^IXIC,0,n_estimators,1000,12,10,0.006034323603197459,0.004661877136385487,0.019903901324073714,0.3523,0.0597,1200,126
^IXIC,0,max_depth,500,6,10,0.006009170607426131,0.004654348685987748,0.028057581897711903,0.1715,0.0267,1200,126
^IXIC,0,max_depth,500,9,10,0.006031861409055787,0.004655862664976726,0.02070355832059978,0.181,0.0254,1200,126
^IXIC,0,max_depth,500,12,10,0.006030956307489262,0.004657812867265276,0.020997429874490714,0.1838,0.0268,1200,126
^IXIC,0,max_depth,500,15,10,0.0060497674941230066,0.004661211562005821,0.014880681500606174,0.1811,0.0375,1200,126
^IXIC,0,max_depth,500,None,10,0.006051031956722216,0.004666577849685331,0.014468838661497396,0.1814,0.0269,1200,126
^IXIC,0,min_samples_leaf,500,12,5,0.0059980344325681395,0.00467816679002957,0.03165664479168817,0.1942,0.0268,1200,126
^IXIC,0,min_samples_leaf,500,12,10,0.006030956307489262,0.004657812867265276,0.020997429874490714,0.1817,0.0368,1200,126
^IXIC,0,min_samples_leaf,500,12,20,0.006095211008015607,0.0046911409739211485,2.5426074578338564e-05,0.1782,0.0267,1200,126
^IXIC,0,min_samples_leaf,500,12,50,0.0062287254586183925,0.004674110745509898,-0.04426289239683645,0.1485,0.0271,1200,126
^IXIC,1,n_estimators,100,12,10,0.00577027578328102,0.004757363515293385,0.11592074863930824,0.0367,0.0114,1263,126
^IXIC,1,n_estimators,250,12,10,0.005750415270509123,0.004744507553662148,0.12199603908459455,0.0951,0.014,1263,126
^IXIC,1,n_estimators,500,12,10,0.00575510936161539,0.004762047908985206,0.12056201647514664,0.1785,0.0248,1263,126
^IXIC,1,n_estimators,1000,12,10,0.005744454767957582,0.004737916069937797,0.12381525816098271,0.3539,0.052,1263,126
^IXIC,1,max_depth,500,6,10,0.005731195679950381,0.004702717267792665,0.12785532938904243,0.1737,0.0262,1263,126
^IXIC,1,max_depth,500,9,10,0.005792613471306385,0.004773558019751904,0.10906266709010182,0.1687,0.0255,1263,126
^IXIC,1,max_depth,500,12,10,0.005755109361615389,0.004762047908985206,0.12056201647514686,0.181,0.025,1263,126
^IXIC,1,max_depth,500,15,10,0.005763887611634711,0.004750888359346828,0.11787716251317959,0.1852,0.0378,1263,126
^IXIC,1,max_depth,500,None,10,0.005756666150571672,0.004747723211022275,0.1200861664334093,0.1846,0.0266,1263,126
^IXIC,1,min_samples_leaf,500,12,5,0.005762279039223793,0.004787870033478765,0.11836945540825183,0.2368,0.0399,1263,126
^IXIC,1,min_samples_leaf,500,12,10,0.005755109361615389,0.004762047908985205,0.12056201647514686,0.1871,0.0361,1263,126
^IXIC,1,min_samples_leaf,500,12,20,0.005778015330957487,0.004725372536585896,0.11354756491722151,0.1807,0.0275,1263,126
^IXIC,1,min_samples_leaf,500,12,50,0.00584749535490874,0.004713241593751927,0.09210039182349239,0.1652,0.027,1263,126
^IXIC,2,n_estimators,100,12,10,0.008443888042743914,0.007312821414221571,-1.6204399343057845,0.0467,0.0119,1326,126
