symbol,mode,fold,split,task,horizon_days,model,n_rows,mae,rmse,r2,extra
AAPL,walk,9,test,volatility,10,ELASTICNET,116,0.004882699750134641,0.006693545706911568,0.04419116067675877,alpha=1e-3 l1=0.2
AAPL,walk,9,val,volatility,10,HGB,116,0.005278232035555177,0.006748992700750102,-0.11402827859940978,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,9,test,volatility,10,HGB,116,0.006528156012837165,0.008893121255055049,-0.687201697163899,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,10,val,volatility,10,BASELINE_ZERO,116,0.02057890777172982,0.021585897563590004,-9.974002527942174,
AAPL,walk,10,test,volatility,10,BASELINE_ZERO,116,0.012504199474019626,0.012995355746408392,-12.484164610793544,
AAPL,walk,10,val,volatility,10,BASELINE_MEAN_TRAIN,116,0.006110554190053855,0.008300954081523036,-0.6228592501903196,mean=0.0154363
AAPL,walk,10,test,volatility,10,BASELINE_MEAN_TRAIN,116,0.003911109688106309,0.004595817621565414,-0.6864492326291523,mean=0.0154363
AAPL,walk,10,val,volatility,10,RIDGE,116,0.004739737576601965,0.006394755958689914,0.0368968952505313,alpha=5.0
AAPL,walk,10,test,volatility,10,RIDGE,116,0.004555319183090987,0.005302903016089055,-1.2453035809573887,alpha=5.0
AAPL,walk,10,val,volatility,10,ELASTICNET,116,0.004512086690480701,0.006223994575049085,0.08764628825195098,alpha=1e-3 l1=0.2
AAPL,walk,10,test,volatility,10,ELASTICNET,116,0.004111229910950325,0.00492049002016018,-0.9331449118021626,alpha=1e-3 l1=0.2
AAPL,walk,10,val,volatility,10,HGB,116,0.005838086661943084,0.007984270673966903,-0.501396279575784,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,10,test,volatility,10,HGB,116,0.005372654441722423,0.00622818245994853,-2.097207871335791,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,11,val,volatility,10,BASELINE_ZERO,116,0.019459244344264163,0.0206285531708041,-8.078124063441189,
AAPL,walk,11,test,volatility,10,BASELINE_ZERO,116,0.011610591329906604,0.012136824110602195,-10.787341557825552,
AAPL,walk,11,val,volatility,10,BASELINE_MEAN_TRAIN,116,0.005874513892403794,0.007910588673225392,-0.33498437340868326,mean=0.0154966
AAPL,walk,11,test,volatility,10,BASELINE_MEAN_TRAIN,116,0.004450922685952043,0.005253368577390854,-1.208419107439549,mean=0.0154966
AAPL,walk,11,val,volatility,10,RIDGE,116,0.005187701011420678,0.006888768508925957,-0.012375806020050284,alpha=5.0
AAPL,walk,11,test,volatility,10,RIDGE,116,0.004347565355793443,0.005049170770801804,-1.040073764545634,alpha=5.0
AAPL,walk,11,val,volatility,10,ELASTICNET,116,0.00494735599345136,0.006698392490438838,0.04280646085744022,alpha=1e-3 l1=0.2
AAPL,walk,11,test,volatility,10,ELASTICNET,116,0.003914219067110899,0.0045413211799322055,-0.6503276951522035,alpha=1e-3 l1=0.2
AAPL,walk,11,val,volatility,10,HGB,116,0.005503502011317968,0.00785192862521058,-0.3152589394590293,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,11,test,volatility,10,HGB,116,0.0038493826342304686,0.0046309161894494055,-0.7160881573849556,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,12,val,volatility,10,BASELINE_ZERO,116,0.012504199474019626,0.012995355746408392,-12.484164610793544,
AAPL,walk,12,test,volatility,10,BASELINE_ZERO,116,0.010826459436789594,0.011378680793661467,-9.558861899204212,
AAPL,walk,12,val,volatility,10,BASELINE_MEAN_TRAIN,116,0.004084110445330022,0.004812435687011746,-0.8491731440549715,mean=0.0157654
AAPL,walk,12,test,volatility,10,BASELINE_MEAN_TRAIN,116,0.0052993875451962874,0.0060543411772585876,-1.9892832102418567,mean=0.0157654
AAPL,walk,12,val,volatility,10,RIDGE,116,0.004565881407014688,0.005376638321621631,-1.308178260615112,alpha=5.0
AAPL,walk,12,test,volatility,10,RIDGE,116,0.004091323681655915,0.004728175252481933,-0.8231416476546394,alpha=5.0
AAPL,walk,12,val,volatility,10,ELASTICNET,116,0.004135177605739018,0.005001659593527781,-0.9974502067828268,alpha=1e-3 l1=0.2
AAPL,walk,12,test,volatility,10,ELASTICNET,116,0.004194858740086757,0.004767642096733976,-0.8537047921959646,alpha=1e-3 l1=0.2
AAPL,walk,12,val,volatility,10,HGB,116,0.0045496599669424065,0.005471396827312829,-1.3902544126395986,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,12,test,volatility,10,HGB,116,0.004399964044364092,0.00526022267781981,-1.2565322232028828,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,13,val,volatility,10,BASELINE_ZERO,116,0.011610591329906604,0.012136824110602195,-10.787341557825552,
AAPL,walk,13,test,volatility,10,BASELINE_ZERO,116,0.010120700425429353,0.010538779274069546,-11.85887697133812,
AAPL,walk,13,val,volatility,10,BASELINE_MEAN_TRAIN,116,0.004614021123794455,0.005445266050335798,-1.372706169653922,mean=0.0157524
AAPL,walk,13,test,volatility,10,BASELINE_MEAN_TRAIN,116,0.005676453000205822,0.006352392419732596,-3.671937900719514,mean=0.0157524
AAPL,walk,13,val,volatility,10,RIDGE,116,0.004235660995353942,0.004837323110110511,-0.8724746474251663,alpha=5.0
AAPL,walk,13,test,volatility,10,RIDGE,116,0.0033514609352525383,0.004116949666016058,-0.9623367556193618,alpha=5.0
AAPL,walk,13,val,volatility,10,ELASTICNET,116,0.003755873764725814,0.004302411819008987,-0.48125458535127286,alpha=1e-3 l1=0.2
AAPL,walk,13,test,volatility,10,ELASTICNET,116,0.0033754997547763097,0.004208531393778324,-1.0506123384360166,alpha=1e-3 l1=0.2
AAPL,walk,13,val,volatility,10,HGB,116,0.00451656335437115,0.0051771399612760395,-1.144793891349353,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,13,test,volatility,10,HGB,116,0.0037286662599048588,0.004665787119914047,-1.5204162072052436,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,14,val,volatility,10,BASELINE_ZERO,116,0.010826459436789594,0.011378680793661467,-9.558861899204212,
AAPL,walk,14,test,volatility,10,BASELINE_ZERO,116,0.0135606691582517,0.014495751674878102,-7.0093869706271885,
AAPL,walk,14,val,volatility,10,BASELINE_MEAN_TRAIN,116,0.0051752321472187226,0.005924523499280624,-1.86246466220414,mean=0.0156054
AAPL,walk,14,test,volatility,10,BASELINE_MEAN_TRAIN,116,0.004721394965421501,0.005515052276540217,-0.15935666403294846,mean=0.0156054
AAPL,walk,14,val,volatility,10,RIDGE,116,0.003564965956899386,0.004239385919589829,-0.46568008590525256,alpha=5.0
AAPL,walk,14,test,volatility,10,RIDGE,116,0.0046162249345672235,0.005705585188073205,-0.2408468540519242,alpha=5.0
AAPL,walk,14,val,volatility,10,ELASTICNET,116,0.003826575203529741,0.004402450621427959,-0.5806010575401537,alpha=1e-3 l1=0.2
AAPL,walk,14,test,volatility,10,ELASTICNET,116,0.004400528895702586,0.005561917365894886,-0.17914404023474995,alpha=1e-3 l1=0.2
AAPL,walk,14,val,volatility,10,HGB,116,0.0035033995840465966,0.004626894018574345,-0.7458719394110074,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,14,test,volatility,10,HGB,116,0.005035739378210287,0.00663008981169055,-0.6755470161337398,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,15,val,volatility,10,BASELINE_ZERO,116,0.010120700425429353,0.010538779274069546,-11.85887697133812,
AAPL,walk,15,test,volatility,10,BASELINE_ZERO,116,0.014483356565486293,0.015344842815152956,-8.163249267504339,
AAPL,walk,15,val,volatility,10,BASELINE_MEAN_TRAIN,116,0.005448657417483367,0.006132474842933727,-3.3540556387366935,mean=0.0155031
AAPL,walk,15,test,volatility,10,BASELINE_MEAN_TRAIN,116,0.004294593343437396,0.005170726190121935,-0.04046552374060375,mean=0.0155031
AAPL,walk,15,val,volatility,10,RIDGE,116,0.0029410581458097418,0.0036325167252466493,-0.5276985592264527,alpha=5.0
