symbol,scenario,n_features,fold,split,n_rows,mae,rmse,r2
TSLA,ALL_FULL,56,20,test,121,0.007898485224763734,0.009757774169589655,-0.3798834924179879
TSLA,PRICE_ONLY,5,21,test,121,0.013577395469649069,0.015256272432941267,-3.5961076927308238
TSLA,PRICE+TECH,30,21,test,121,0.009241333765127861,0.01109500918346789,-1.4307968091607952
TSLA,PRICE+TECH+LAG,35,21,test,121,0.00897824066883451,0.010803765744194277,-1.304855183042886
TSLA,ALL_NO_MACRO,43,21,test,121,0.0092794046106536,0.011060897404817726,-1.41587274127532
TSLA,ALL_NO_REGIME,48,21,test,121,0.009470075324962666,0.01124332813395156,-1.4962213696618778
TSLA,ALL_FULL,56,21,test,121,0.009610534799753162,0.011331584149589366,-1.535564029157391
MSFT,PRICE_ONLY,5,0,test,121,0.005706652766056229,0.008254826839082604,-0.3421391238123159
MSFT,PRICE+TECH,30,0,test,121,0.0054147144147699625,0.007399886054758136,-0.07852860024244834
MSFT,PRICE+TECH+LAG,35,0,test,121,0.0054144827313751575,0.007352490789779237,-0.06475718559589128
MSFT,ALL_NO_MACRO,43,0,test,121,0.005401784113315223,0.006946224504701336,0.04965951056170714
MSFT,ALL_NO_REGIME,48,0,test,121,0.00524656957546468,0.006903077917421034,0.061428954666452595
MSFT,ALL_FULL,56,0,test,121,0.00533618733953288,0.006853784624512865,0.07478533662214049
